id,titel,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
11G0yprQtMU53BLPMSr093,Come Sail Away,rock,0.285,0.56,0,-7.469,1,0.0305,0.13,1.1e-06,0.0987,0.122,147.696,365000,4
11HL6JG9JFu0WLZEZhpv5V,Possibilities,alternative,0.0988,0.081,9,-23.702,0,0.042,0.936,0.895,0.0924,0.0339,84.116,278000,4
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,rock,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,4
11Ojp7JniVvwd0gmgvyKkd,Wrong Side of Heaven,metal,0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,271000,4
11RspTmDyHv06OJz00UJH0,Talk In Toytown,indie_alt,0.712,0.418,9,-11.74,1,0.0404,0.157,0.00226,0.108,0.573,113.48,201627,4
11SEKnYpFCFRXnUap3Cso2,All In A Dream,indie_alt,0.705,0.524,2,-9.776,0,0.032,0.112,0.26,0.109,0.219,119.987,230016,4
11UO9AIzYPQfn91N093MTo,Loose Talk,metal,0.367,0.842,7,-3.366,0,0.0462,0.00786,7.68e-06,0.496,0.442,112.106,206248,4
11XJv03e4TstO4pGCH8I92,The Mother We Share,indie_alt,0.452,0.716,1,-5.141,1,0.0313,0.0347,7.85e-06,0.294,0.317,174.037,190160,4
11ajcVj3qSyyMPUpTJUP3y,Protect The Land,rock,0.432,0.886,8,-3.991,1,0.0341,9.2e-05,4.74e-05,0.338,0.248,76.04,307645,4
11d9zH4pdb3p9ijTL8o494,Imperfect,indie_alt,0.804,0.707,0,-3.202,1,0.0513,0.0501,0.0,0.0971,0.629,109.958,176289,4
11gfsr13S8qsfN48IILcHU,Make It with You,rock,0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,192200,4
11hQvcLydGTyXS3Wo6AkmW,Wasted (feat. Plies),hiphop,0.702,0.727,5,-3.443,1,0.155,0.0827,0.0,0.0831,0.549,155.093,249840,4
11sSvwrDX5BBUhbBZRKUxy,Every Day Is Exactly The Same,rock,0.607,0.941,0,-6.163,1,0.0486,0.0217,0.071,0.119,0.414,144.04,294893,4
11uHy5357PCMtPosATQtJr,A Lovely Day - Combichrist Remix,metal,0.536,0.592,8,-9.145,1,0.0295,0.00118,0.0224,0.0907,0.0549,100.015,376800,4
11wfF2qohFwGzyG3e2HPKB,Shark Eyes,indie_alt,0.495,0.568,5,-8.131,1,0.0347,0.0646,3.68e-05,0.102,0.292,117.93,270293,4
11ytsbCqnMlj2bV0hVKp5P,In The Mirror,alternative,0.527,0.93,1,-1.637,1,0.0491,0.00193,6.4e-05,0.338,0.9,155.042,184760,4
121so7t3AeX6nLMvxy9ZP9,Hide and Seek,pop,0.452,0.179,9,-11.165,1,0.0824,0.899,0.0,0.178,0.103,121.488,268867,4
121wZiInkf2n3mjvh2b6TQ,BMF (feat. Icewear Vezzo),hiphop,0.921,0.67,1,-5.174,1,0.356,0.104,0.0,0.0707,0.708,122.025,181875,4
12200irx8PX7uEm3u8FJEE,Apnea - Instrumental,metal,0.476,0.944,0,-5.249,1,0.0625,3.45e-05,0.755,0.262,0.315,139.87,205625,4
123UKU5C3VGi3vrJTwtjQ1,Build Me a Way - Single Version,indie_alt,0.806,0.398,2,-8.211,1,0.354,0.745,0.0,0.0906,0.186,95.146,141932,4
126TblwXGNTUZ7RPMnThkU,Left Hand Free,alternative,0.698,0.876,3,-4.45,1,0.0486,0.452,0.0133,0.0824,0.81,101.992,173631,4
126g9kWgVmGdfSyYD1Dmlk,Hearts On Fire - Calvin Harris Remix,alternative,0.782,0.827,10,-6.101,0,0.0496,0.000559,0.506,0.0628,0.229,129.019,339213,4
127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),party,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
1282qgDXqqQiA6n3u1h32q,Game,edm_dance,0.83,0.917,9,-5.341,1,0.165,0.0343,0.0268,0.186,0.349,124.011,139355,4
129TLJVbwR9oS1pVn20FAb,an all diesen Tagen,pop,0.74,0.618,6,-6.736,1,0.0366,0.468,2.15e-06,0.0927,0.765,118.091,164821,4
12BRuJGvSrjoVDfeBIpO1M,Forever in Sunset,alternative,0.671,0.433,1,-9.554,0,0.0418,0.0838,0.261,0.0923,0.268,117.074,262451,4
12BdcH3gvLgwMYLcHyyuAu,Symmetry,edm_dance,0.695,0.877,10,-8.022,0,0.0441,0.00397,0.911,0.0671,0.0373,132.018,312727,4
12KMoAMzaeBFh91O5sxP2o,The Lone Ranger,edm_dance,0.599,0.954,1,-5.088,0,0.353,0.0559,0.504,0.606,0.358,129.957,156923,4
12KUFSHFgT0XCoiSlvdQi4,Break Free,party,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,214840,4
12N23tQKmfGcEO0z8ObwtM,Bad Habits - MEDUZA Remix,party,0.609,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,194332,4
12SZ8TqMbjY1zQc2kTGX22,Mash up the Dance,alternative,0.616,0.995,10,-1.013,0,0.109,0.000415,0.276,0.0958,0.296,169.982,189207,4
12VkLeW6oDZEP81sUqOKCc,Vino Bianco,indie_alt,0.631,0.772,8,-4.651,1,0.0382,0.0611,0.0,0.347,0.501,139.872,207787,4
12ciuTKLHmj7UiitkaTOtH,How Did We Get There ?,rock,0.289,0.549,5,-8.37,1,0.0404,0.171,0.814,0.0912,0.0923,153.926,1128396,4
12frB4w7ukdn1hzfBiWRjq,Demons Are A Girl's Best Friend,metal,0.455,0.983,1,-4.65,0,0.0738,0.000669,1.18e-05,0.15,0.313,143.009,217600,4
12kdwvRR8sFDU4ddjw715I,Forces du désordre,rock,0.485,0.944,7,-3.578,1,0.0466,2.76e-05,0.195,0.351,0.351,127.963,283467,4
12oSzrBIyirNs0aCwk6elL,Fade To Black,metal,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,417400,4
1357S0gcYA0NXIJArUWKTx,So Much Love,edm_dance,0.57,0.943,5,-6.087,0,0.0691,0.000953,0.782,0.117,0.4,125.013,191520,4
135nLaDF4ZjM7CvJdv2xFc,Cut It Rough,indie_alt,0.709,0.551,1,-11.917,1,0.31,0.152,0.000592,0.066,0.774,173.963,217254,4
136biHnnfSnXsp9Bi2hZ4f,High,rock,0.499,0.794,2,-5.628,1,0.0374,0.0359,0.0,0.0794,0.185,80.175,273280,4
13CDnyCYtI6nytVMQwPYLG,Nails Matching My Fit,indie_alt,0.71,0.652,0,-7.998,1,0.0853,0.0464,0.128,0.129,0.73,165.965,229147,4
13HJKOxoj5k0XsBOAEdqAt,YAP,edm_dance,0.889,0.687,8,-8.731,1,0.0518,0.00108,0.634,0.0761,0.441,122.013,246475,4
13HPn0OyGLPtJ6iUNiwLYg,I Like The Way You Die,rock,0.546,0.76,9,-6.887,0,0.0399,0.00629,4.66e-05,0.0737,0.41,101.936,188027,4
13HYthybjhM3iyWcfl8VcN,Pain,indie_alt,0.717,0.924,2,-4.707,1,0.0285,0.043,0.6,0.11,0.791,128.025,439490,4
13OdVDwHdPlGkKHyjPoadB,Banana (feat. Shaggy),party,0.857,0.834,8,-4.012,1,0.245,0.0582,0.0,0.0721,0.824,95.052,184421,4
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,pop,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4
13Qe9Ad3zLm58cIb9n4YtG,MY HEAD :(,indie_alt,0.942,0.439,0,-8.519,1,0.0864,0.346,0.0,0.107,0.231,125.018,92160,4
13VXVxePp4NUiXwtmQ0viz,Said Sum (feat. City Girls & DaBaby) - Remix,hiphop,0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,177704,4
13a2v5JNOROuvh2MBMWxqb,Earth Is A Black Hole,rock,0.553,0.902,11,-4.35,0,0.0588,0.00286,0.0,0.2,0.572,132.089,175577,4
13cPVpED1xKYmVoaAKTHoy,Strawberry Jam,indie_alt,0.516,0.324,4,-7.872,1,0.0254,0.575,0.0,0.101,0.105,96.087,206200,4
13oX4vWjcoZNczS6AF7RT9,It feels like i start over again,alternative,0.451,0.689,0,-7.637,1,0.0331,0.00995,0.549,0.0838,0.311,119.947,193337,4
13pYpvfQSaResqhogd6gdW,Stinkfist,metal,0.226,0.88,9,-6.96,1,0.0976,0.000304,0.725,0.258,0.341,88.184,309696,4
13ytZQX4T4kSP1xJ8mVWU0,Время,alternative,0.588,0.659,9,-12.971,0,0.0349,0.364,0.9,0.106,0.219,124.996,253440,4
140YrjpNRIohRgiUed4OIw,On the Sea,metal,0.49,0.728,4,-4.946,0,0.0302,0.000723,1.3e-05,0.628,0.394,100.025,233343,4
141jzqNtkMgKLquRplzlxy,Spectral Hearts,alternative,0.571,0.879,9,-9.431,1,0.0515,0.00848,0.871,0.139,0.0555,143.898,254920,4
148bCtlK60CGcUGlwf9znG,the beat is on hold,indie_alt,0.667,0.701,0,-6.541,1,0.0355,0.00601,0.000453,0.0837,0.964,132.97,146176,4
149qn5c7JpsXg2YJLOmzUH,Survive - Sultan + Shepard Remix,edm_dance,0.651,0.75,11,-7.73,1,0.0308,0.17,0.536,0.124,0.384,123.026,270854,4
14BDEYKBXqn0YndMKl10BW,I Still Remember,alternative,0.435,0.897,10,-3.247,1,0.0344,0.000515,0.0103,0.0845,0.275,140.036,261360,4
14BH4qO7pgCmIe6mgLKOK3,Someone To You,pop,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,219800,4
14CsqOaDkOkrZ49UJLtuOJ,"So Long, Marianne",alternative,0.543,0.395,9,-11.396,1,0.0267,0.701,4.24e-05,0.0961,0.231,94.872,340560,3
14JzyD6FlBD5z0wV5P07YI,when the party's over,indie_alt,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
14QvBZPWC0ztCfiEnQRS6T,Reality,edm_dance,0.75,0.797,0,-6.874,1,0.0486,0.00235,0.87,0.0748,0.222,129.982,411000,4
14R2hUgIr8eu1VogXoLqUk,Staring at the Sun,alternative,0.211,0.637,8,-7.817,1,0.0515,0.00304,0.00185,0.107,0.148,119.224,241213,4
14hykKy6TC9y6chiptCtje,Who Do You Love - Pt. 1,rock,0.642,0.56,4,-13.159,1,0.0749,0.376,0.788,0.499,0.832,92.588,212733,4
14ngWWxvUSnIMXgF6rzSk1,Head Shoulders Knees & Toes (feat. Norma Jean Martine),party,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,156960,4
14wlnbFSJj5VTK5c1cDQMQ,mathematics,alternative,0.758,0.843,3,-2.842,0,0.272,0.0608,1.5e-05,0.249,0.871,169.882,147000,4
15049rGLXHwrWtE4euUb5C,The Killing Moon,indie_alt,0.522,0.85,7,-4.769,1,0.0361,0.132,0.0338,0.295,0.71,124.216,346280,4
150NSrON3DeZM1aLyz3MoM,Born to Lose,alternative,0.395,0.892,11,-8.07,1,0.0537,0.0797,0.0,0.706,0.67,148.43,184120,4
15223sfwoQj4IAJL8GSnfO,Ritmo,edm_dance,0.777,0.869,7,-5.159,0,0.0945,0.00083,0.000653,0.375,0.681,124.007,183810,4
15BQ7vEDv2LJuh8TxWIhtd,The Passenger,rock,0.498,0.889,0,-5.413,1,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,283360,4
15C4TnrrVdym7UykxQIOTZ,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,hiphop,0.878,0.475,1,-8.42,0,0.324,0.00984,0.0,0.167,0.397,131.988,211610,4
15EH2glphTjcarRjAsc0EB,Straightenin,hiphop,0.848,0.625,9,-5.776,1,0.11,0.0319,0.0,0.101,0.106,135.957,255023,4
15ESi2KtZMZAXmkvIkesb5,Saltburn,indie_alt,0.734,0.804,0,-5.156,1,0.0375,0.059,1.25e-06,0.134,0.858,116.997,186705,4
15I2gq8Nill5zwxabTFD6f,If I Get High,rock,0.408,0.571,4,-5.533,1,0.0321,0.0106,0.00945,0.123,0.118,139.994,206573,4
15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away - Love Theme from ""Top Gun""",pop,0.497,0.719,6,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,255733,4
15MObTsMBIdr35hEa4Fgz4,6 Months (feat. Pooh Shiesty),hiphop,0.8,0.675,5,-7.044,1,0.187,0.119,0.0,0.236,0.475,131.862,175118,4
15OVDVrLMRIZsqnT0Kkhgg,5am,edm_dance,0.591,0.798,6,-7.806,1,0.0297,0.00853,0.743,0.368,0.264,124.018,195484,3
15OlC497ScJt9N2BS8lOev,LLC (feat. Moneybagg Yo),hiphop,0.803,0.495,11,-5.724,1,0.321,0.121,0.0,0.104,0.628,80.972,195154,4
15QfGsEb0CRfMl0L2EYHwk,Forever Young (feat. Emie),edm_dance,0.802,0.589,8,-7.73,0,0.0339,0.0971,0.026,0.102,0.43,123.968,170323,4
15R3KwPfM0dZS0TAc2vbwm,The Vulture Club,metal,0.45,0.984,4,-4.428,1,0.0942,5.09e-06,1.67e-05,0.0676,0.661,164.967,214173,4
15RN1rfzBWaAv6B9RBWLGu,Je cours,rock,0.533,0.896,1,-6.135,0,0.119,0.0144,0.0275,0.359,0.349,169.665,180667,4
15RgdXlKJQTNMsR4hAzIGh,Wake up Boo!,alternative,0.471,0.896,6,-6.701,1,0.105,0.0725,0.0,0.193,0.555,144.838,217867,4
15TqSQLeryzb58rr0Ct0qf,Ode an Horst,indie_alt,0.858,0.38,9,-9.285,1,0.0591,0.00516,5.7e-05,0.0728,0.904,148.96,189667,4
15Vlfa18uD2w98YG5zX7Pb,Life Goes On,party,0.41,0.873,5,-3.984,0,0.041,0.243,0.0,0.154,0.531,123.553,169458,4
15W0PcvB3DWsgbvWLsYU5A,Hunting High and Low,metal,0.432,0.949,6,-6.262,1,0.0744,1.43e-05,0.000412,0.188,0.436,94.999,277040,4
15YJouNHJaoBqGTmdBleMX,Obstacle 1,alternative,0.376,0.938,5,-4.9,1,0.0618,5.18e-05,0.574,0.0705,0.385,120.514,251293,4
15hJmqqEtASVXl6sM7i4UF,trademark usa,hiphop,0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671,4
15hhlasuVIxEZ3O0PxlRkT,Don't You Wanna Play?,party,0.566,0.768,2,-4.458,0,0.0312,0.0127,0.0,0.115,0.638,100.005,138733,4
15lkI7pb3STguws1GWAxWe,Vostraja,alternative,0.504,0.779,9,-5.007,0,0.0932,0.0233,0.0,0.295,0.652,152.949,202240,4
15nBPDVVQr8F7RXFicG5KT,Didn’t Know,rock,0.634,0.754,7,-4.968,1,0.0477,0.027,0.258,0.0849,0.639,145.023,187299,4
15q6JjExkmhAy0KqWTAyw7,Don‘t Let Our Love Die,edm_dance,0.634,0.724,5,-4.564,1,0.0431,0.129,0.0,0.09,0.302,125.908,170476,4
15rn9UNrC8bx2sTXCJQYc0,J't'emmène au vent,rock,0.567,0.771,6,-5.577,1,0.0365,0.252,0.0,0.101,0.596,137.014,184134,4
15rzwcnr5ZRaRF7xQjg9Wd,The Great Heathen Army,metal,0.4,0.985,4,-7.286,1,0.0623,0.00269,0.00125,0.188,0.506,200.035,244693,4
15z9QEJOBV6hDdWsdZwDKP,Stand My Ground,metal,0.251,0.866,5,-4.072,0,0.0503,0.0494,0.000873,0.116,0.129,87.714,267987,4
160Gc0jiKwZnFeUnBDHz3G,Cristaux liquides,rock,0.559,0.879,11,-6.636,1,0.0322,0.00302,0.17,0.163,0.38,129.995,170347,4
164e7qDCVo5DN43cWMKT6q,Du trägst keine Liebe in dir,indie_alt,0.744,0.897,10,-6.332,1,0.0314,0.0463,3.08e-05,0.246,0.955,119.002,223909,4
167msRZW7cXIc6KYs0k2R1,Wake Up! (feat. Kaleta),edm_dance,0.759,0.859,7,-5.831,0,0.0465,0.0401,0.00306,0.535,0.886,122.006,232707,4
169pWCmfvVazzcL4EXFPgL,You Know It,indie_alt,0.404,0.962,3,-2.901,1,0.0978,0.0352,0.0,0.146,0.572,158.121,182267,4
16CCUMReocx2dtFgmSqORr,Wahnsinn,pop,0.796,0.76,9,-6.907,1,0.0305,0.237,0.0,0.0631,0.921,132.98,223800,4
16COWH18tMTErphM5E58XH,Nightmare,metal,0.334,0.974,0,-3.597,1,0.156,2e-05,3.26e-05,0.404,0.305,178.051,228304,4
16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,party,0.723,0.87,8,-3.013,0,0.0435,0.035,0.0,0.656,0.678,129.952,208845,4
16DXW7yFac4ooTafH0osLY,Alone,metal,0.449,0.931,8,-6.18,1,0.0764,0.000318,0.0001,0.611,0.344,130.052,197538,4
16DhvbuyvJob4Q9GHNYu2n,She Hates Me,rock,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,216760,4
16NeN82ABDPjUvgEEGVaSQ,Last Orders,rock,0.259,0.613,11,-8.347,0,0.16,0.265,0.00896,0.111,0.223,80.061,238693,4
16X7VHcGISwJ93ott9RHeC,Awake (with Mahalia),alternative,0.504,0.579,5,-7.418,0,0.0423,0.315,0.0542,0.11,0.665,83.973,228627,4
16cub4jlHVLCfJjs9Sdulz,Flow - Ann Wood Remix,edm_dance,0.846,0.779,10,-8.325,0,0.0768,0.00553,0.157,0.374,0.421,124.997,182400,4
16dam6afpsO5q8NDwq1z6m,You Fall in Love Too Easily,indie_alt,0.557,0.403,3,-10.084,0,0.0419,0.614,8.02e-06,0.0561,0.494,185.029,226108,5
16eCW4AHKMNsxLYD4thQGr,"Executioner's Tax (Swing of the Axe) [feat. David Sanchez, Guillermo Izquierdo, Juli Bazooka, Lenny Bruce, Andrew Hudson & Spyros Lafias]",metal,0.464,0.972,11,-7.141,1,0.0439,7.64e-05,0.262,0.47,0.645,83.505,229581,4
16gvCSeJMZRtdt89BIqiNg,Laurelhurst,indie_alt,0.498,0.887,9,-8.501,1,0.171,0.617,2.85e-06,0.144,0.0758,114.936,189382,4
16jUJ4RsmyQG8z3clJuUaz,Teenage Kicks,alternative,0.415,0.782,2,-6.745,1,0.0461,0.0011,0.0,0.14,0.564,135.029,148480,4
16o7CLWIzn2Gk73exzGdjC,Lightning,alternative,0.711,0.525,11,-12.149,1,0.069,0.00521,0.0103,0.101,0.0434,129.957,235342,4
16qQoIscY9N927DHbFHfIU,thursday! (feat. KYLE & Guapdad 4000),alternative,0.829,0.377,7,-12.578,1,0.0738,0.612,0.0,0.319,0.94,129.158,169065,4
16vsGUfAqnribmvTsg8W9f,I'll Be Fine,edm_dance,0.603,0.781,0,-8.08,0,0.0689,0.0212,6.19e-05,0.258,0.162,125.012,217014,4
170xo9bLZ61vqkSRo0sMHz,Long Time,edm_dance,0.71,0.456,11,-13.404,0,0.0305,0.0907,0.443,0.126,0.284,114.025,172632,4
174341j60OTqELLBHtQu8z,Get Backers,hiphop,0.688,0.468,9,-12.332,1,0.53,0.268,0.0,0.159,0.589,160.401,159000,4
176KqQctKgo5GsQWhbRcYl,Midway,metal,0.416,0.977,11,-2.444,0,0.0727,0.00187,2.76e-06,0.266,0.657,185.992,149067,4
17746nT5RodRzc10dYUBds,Die rote Sonne von Barbados,pop,0.659,0.519,10,-17.809,1,0.0294,0.228,0.000525,0.117,0.923,120.712,207000,4
178FGfovpsV8izHRwIDHwa,Who's Holding You,pop,0.767,0.815,8,-3.84,0,0.0575,0.174,0.0,0.0833,0.848,122.051,161479,4
17C4oPQ3sTpF11pi9yvGcs,Not The American Average,metal,0.236,0.892,2,-4.106,0,0.188,0.0305,0.0,0.278,0.0685,184.981,279227,4
17DPUMUuRtaU0nj4H5yTRN,Zusammen,pop,0.826,0.634,0,-7.259,1,0.0769,0.256,0.0,0.0764,0.73,80.025,165907,4
17DjxJJG1NHXg1VatxfFfU,The Underdog,alternative,0.693,0.646,7,-6.484,1,0.0313,0.0602,0.00132,0.678,0.89,145.116,222320,4
17GEcOhfo7rRr3wKumLHV2,Is She Really Going Out With Him?,alternative,0.874,0.318,3,-6.869,1,0.0454,0.0353,1.69e-05,0.217,0.919,116.117,215067,4
17GMg1ZyQJtm3HkXQFZ31f,Lola,indie_alt,0.523,0.854,9,-8.27,1,0.0954,0.478,0.000939,0.271,0.83,146.688,243507,4
17GYXmglkF2qLMrOhR915Z,How Do I Love You,edm_dance,0.808,0.379,1,-14.449,1,0.0546,0.124,0.0223,0.275,0.362,122.008,193033,4
17Qj1HcrBR00pmTvrs7vDW,U-Mass,alternative,0.609,0.698,5,-9.942,0,0.0398,0.00111,0.00031,0.728,0.44,106.942,180867,4
17SCJbXeu121LBiittnXTI,Satori,alternative,0.74,0.713,7,-7.828,1,0.0633,0.000105,0.791,0.0993,0.153,136.007,379653,4
17XhaLSkXQmFKUt7pimjEY,White Lies,metal,0.278,0.966,5,-3.928,0,0.17,0.0177,5.92e-05,0.078,0.241,172.052,233023,4
17Xof0GRZZfS7ZgjUJ27pH,All You're Dreaming Of,rock,0.271,0.503,0,-4.142,1,0.0314,0.75,0.000102,0.0941,0.0742,127.96,241821,4
17XwUcwd6SmoypiA3tIwHH,Perfect Melody,pop,0.815,0.771,8,-6.052,0,0.0392,0.104,0.0027,0.067,0.546,117.941,159850,4
17lBZ4fgi5MxPkz4dKl3gp,Happiness Pie,alternative,0.733,0.682,2,-9.162,1,0.0299,0.00655,0.0488,0.17,0.727,117.043,193453,4
17mFLqm58e3YUrxE4ZQzIk,Missing Love - Jennifer Cardini & Damon Jee Remix,edm_dance,0.764,0.513,3,-6.348,0,0.0844,3.23e-05,0.907,0.0813,0.877,130.011,360231,4
17nxI4xmWZ77QFqS6ORmXb,KEIN BOCK,indie_alt,0.798,0.45,6,-9.825,0,0.451,0.374,0.0,0.336,0.535,150.173,205665,4
17onAqgx91Bp9MXtF4TvJ8,Heartworks,indie_alt,0.777,0.527,5,-7.195,1,0.0291,0.127,1.19e-05,0.0897,0.753,105.018,159755,4
17s9ohMleXceK8Qobgl8Zd,striptease,indie_alt,0.693,0.572,8,-8.89,1,0.0746,0.127,0.953,0.102,0.732,130.048,160659,4
17vGPZ5EsdvtgAOCD4FLWI,AP - Music from the film Boogie,hiphop,0.751,0.744,1,-6.859,1,0.177,0.152,0.000568,0.252,0.634,148.014,171892,4
181AxLRTyYh9WUxEjmJt1Y,Trompeta,pop,0.64,0.863,7,-3.864,0,0.0321,0.0152,0.088,0.301,0.36,128.042,168374,4
18Cl5BaGPKOS493dgicNXC,Glory,edm_dance,0.398,0.614,2,-7.299,1,0.246,0.738,0.922,0.151,0.17,114.709,144462,1
18ESXa5mEm1V4Pkt5GSXWx,Cherry Pie,metal,0.407,0.955,2,-4.164,1,0.164,0.0251,0.0,0.347,0.508,177.48,201107,4
18IqyOGs1pRNZfbMo93r57,Sweetness,alternative,0.491,0.888,5,-4.412,1,0.038,0.00407,0.0,0.286,0.656,135.253,220027,4
18KluwojmlldHn7dMD7PQ9,Emerge: Prelude,alternative,0.27,0.238,1,-21.532,1,0.0455,0.881,0.919,0.173,0.0343,84.78,153546,4
18S33odAheWBHbVAefiRLM,Last Man Standing,metal,0.533,0.803,2,-6.702,0,0.0376,0.0447,0.0,0.392,0.165,109.998,270233,4
18ZOH3KKu5Elt5ysocFyX4,All Mixed Up,rock,0.76,0.702,10,-9.404,0,0.0716,0.0104,0.0,0.38,0.659,92.324,179600,4
18asYwWugKjjsihZ0YvRxO,The Motto,pop,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
18bigxWRJn8UxNkWp25CRu,Großstadt,pop,0.675,0.727,9,-4.036,1,0.0597,0.0443,0.0,0.0967,0.608,113.063,172672,4
18l96LCRzEegdK7snU2DFF,All Equal,edm_dance,0.698,0.573,9,-16.798,0,0.0498,0.657,0.845,0.333,0.0586,126.98,222992,4
18lR4BzEs7e3qzc0KVkTpU,What I've Done,rock,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4
18nx0x8Jfrlr8Bhow7WYVg,Spell I: Let the Waves In,alternative,0.0871,0.124,2,-16.17,0,0.0427,0.927,0.304,0.0555,0.0374,85.18,161194,4
18odj1wau9w7jPI4vs81YB,Bones,metal,0.411,0.957,6,-4.649,0,0.199,0.00309,4.37e-05,0.0878,0.222,163.078,216000,4
18q3MaOdhbwYq4j2RswgN7,What Were You Hoping to Find?,indie_alt,0.5,0.946,4,-4.475,1,0.0482,0.0356,0.0699,0.0686,0.396,158.053,225613,4
18rHGxr6QDiPieSTo7cUGL,Everytime We Touch - Hardwell & Maurice West Remix,pop,0.554,0.848,5,-4.075,0,0.0745,0.00237,0.0,0.185,0.286,144.996,216441,4
18tcahDiO6bsY0UyHhT0IW,Sons of the Wind (Back to the 80's Remix),metal,0.26,0.723,4,-7.566,0,0.0387,0.00298,0.0551,0.317,0.0785,130.073,330829,4
18tuLCxBzxaHYhYMgBfxNm,32 Floors,indie_alt,0.726,0.507,10,-11.652,0,0.0577,0.249,2.59e-05,0.0753,0.321,104.991,181950,4
18yegkWg1YLPFCgif8XfaE,Running Up That Hill,indie_alt,0.627,0.806,1,-6.153,0,0.0379,0.0586,0.0504,0.556,0.413,114.022,188694,4
190I6kbDanvCla1KYDTojf,Somewhere - Dream Dub,edm_dance,0.735,0.667,4,-14.056,0,0.0497,0.139,0.851,0.0877,0.216,119.961,482000,4
19503qDaxgCdPL2BhJngij,Apply Some Pressure,indie_alt,0.378,0.953,9,-3.632,1,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,200347,4
199fvGLqoH23blptlIIz86,Nightcall - Breakbot Remix,alternative,0.804,0.661,9,-4.444,0,0.0317,0.343,0.174,0.117,0.886,108.967,219813,4
19ATUXl74zSVALEEAJoX65,Mr Overtime - Oliver Remix,alternative,0.681,0.858,4,-6.366,0,0.0596,0.01,0.00103,0.109,0.476,111.965,273759,4
19CIsQ1HElu4XHdLCMlSqu,Not Nineteen Forever,alternative,0.402,0.92,2,-2.944,1,0.0408,0.000174,0.0,0.0807,0.297,139.793,243973,4
19FsxX4RthRMZGfXkImdCb,Notorious Thugs - 2014 Remaster,hiphop,0.704,0.873,11,-4.057,0,0.144,0.121,5.12e-06,0.24,0.742,154.914,366880,4
19NEYj0nF2FHMr9X2HYxQd,Midnight Thoughts,indie_alt,0.703,0.39,2,-16.091,1,0.454,0.416,0.0,0.178,0.624,79.884,124891,4
19SiWAlY1HyTNqgUCEOvQi,Spatle Ǣghwas,metal,0.379,0.452,2,-10.551,1,0.0313,0.224,0.116,0.105,0.0928,119.929,260000,4
19ZNrQarHpwz7Z5byyJ5RX,Closer,edm_dance,0.774,0.735,7,-8.99,0,0.0477,0.295,0.0134,0.138,0.507,111.999,191430,4
19iqWNzp5LwEdvntpEK8MP,"Steady, As She Goes",rock,0.525,0.578,9,-4.563,1,0.12,0.0132,0.00916,0.108,0.537,123.696,215267,4
19nIwUJ2K8fSF2VUoOXEUM,Luna,edm_dance,0.7,0.462,11,-11.281,1,0.0518,9.49e-05,0.886,0.0807,0.231,125.005,230400,4
19qn6oU2t0E72ENA0aWNsX,So What,rock,0.535,0.888,11,-3.1,1,0.0446,0.000304,2.17e-06,0.324,0.451,126.011,215160,4
19xXgIJjrXk0qZncjSgzgK,Little Girl,edm_dance,0.591,0.736,6,-8.134,0,0.0386,0.0239,0.145,0.151,0.403,119.991,296662,4
1A41ABZ7cZsujSRJZYLMol,Road of Resistance,metal,0.204,0.964,1,-2.561,0,0.138,2.15e-05,0.00307,0.0699,0.217,204.927,320627,4
